UPC,Store,price_ship_sum,cond,URL
VIP?045242122639,VIP?Milwaukee?48-28-1010,19.99,New,https://www.ebay.com/itm/Milwaukee-6-in-x-1-4-in-Universal-Quik-Lok-Extension-48-28-1010-New/282344653808?hash=item41bd0d83f0:g:6BYAAOSwXitb41Ci
VIP?749507982906,VIP?Boardwalk?BWK124,19.99,New,https://www.ebay.com/itm/Boardwalk-124-1-1-8-in-x-54-in-Tapered-End-Broom-Handle-Natural-Wood-New/333563152749?hash=item4da9e9c96d:g:PMgAAOSw8gBegx9r
VIP?749507984955,VIP?Boardwalk?BWK20418,19.99,New,https://www.ebay.com/itm/Boardwalk-20418-18-in-Floor-Brush-Head-for-Flagged-Polypropylene-Bristles-New/392745167662?hash=item5b716fab2e:g:0eoAAOSw9jdegx9z
VIP?749507982319,VIP?Boardwalk?BWK603,19.99,New,https://www.ebay.com/itm/Boardwalk-BWK603-Screw-Clamp-Metal-Head-Wooden-Mop-Handle-for-20-New/333563152876?hash=item4da9e9c9ec:g:uAQAAOSwOuhegx9~
VIP?749507983804,VIP?Boardwalk?BWK834,19.99,New,https://www.ebay.com/itm/Boardwalk-834-1-1-8-in-x-60-in-Lie-Flat-Screw-In-Mop-Handle-Natural-Wood-New/333563152878?hash=item4da9e9c9ee:g:qTkAAOSwgj9egx-D
VIP?0077711479784,VIP?Avery Dennison?AVE47978,19.99,New,https://www.ebay.com/itm/Avery-47978-25-Pc-1-2-in-Cap-2-Pocket-Folder-Black-New/333381112314?hash=item4d9f1011fa:g:BY0AAOSwmRBdQCGk
VIP?045173546610,VIP?Pacon?54661,19.99,New,https://www.ebay.com/itm/Pacon-54661-25-Pc-22-in-x-28-in-Peacock-4-Ply-Railroad-Board-Green-New/333381247409?hash=item4d9f1221b1:g:QqwAAOSwbeBdQCvY
VIP?045173546511,VIP?Pacon?54651,19.99,New,https://www.ebay.com/itm/Pacon-54651-25-Pc-22-in-x-28-in-Peacock-4-Ply-Railroad-Board-Dark-Blue-New/333381247411?hash=item4d9f1221b3:g:HMQAAOSwkpxdQCvR
VIP?086876019162,VIP?Rubbermaid Commercial?FG295700BEIG,19.99,New,https://www.ebay.com/itm/Rubbermaid-10-25-Gal-Deskside-Plastic-Wastebasket-Beige-295700BG-New/332787891703?hash=item4d7bb43df7:g:O0kAAOSwnyFdM6LV
VIP?086876019971,VIP?Rubbermaid Commercial?FG331000CLR,19.99,New,https://www.ebay.com/itm/Rubbermaid-18-in-x-12-in-Food-Tote-Box-Lid-Clear-3310CLE-New/392115193674?hash=item5b4be3074a:g:yiQAAOSwzjNdM6Nq
VIP?086876019667,VIP?Rubbermaid Commercial?FG321500CLR,19.99,New,https://www.ebay.com/itm/Rubbermaid-16-oz-Bouncer-Measuring-Cup-Clear-3215CLE-New/392115193675?hash=item5b4be3074b:g:ICQAAOSwhkJdM6MT
VIP?749507992981,VIP?Boardwalk?BWK-1000,19.99,New,https://www.ebay.com/itm/Boardwalk-K1000-250-Pc-Premium-Half-Fold-Toilet-Seat-Covers-New/283836149761?hash=item4215f3f001:g:AcoAAOSw1zRehxQN
VIP?0078787816329,VIP?Esselte?ESS81632,19.99,New,https://www.ebay.com/itm/Pendaflex-81632-Colored-Hanging-Folders-1-5-Tab-Legal-Assorted-25-Box-New/392327743510?hash=item5b588e4816:g:8OsAAOSwbrldM49r
VIP?077711745490,VIP?Avery?74549,19.99,New,https://www.ebay.com/itm/Avery-74549-2-1-4-in-x-3-1-2-in-Top-Loading-Pin-Style-Name-Badge-100-Pc-New/333224774207?hash=item4d95be8a3f:g:2pUAAOSwsWddL75Q
VIP?0072782083953,VIP?Avery?8395,19.99,New,https://www.ebay.com/itm/Avery-08395-2-1-3-in-x-3-3-8-in-Flexible-Adhesive-Name-Badges-160-Pc-New/392310050432?hash=item5b57804e80:g:JjsAAOSwJh1dL75b
VIP?043859514809,VIP?Bankers Box?70308,19.99,New,https://www.ebay.com/itm/Bankers-Box-0070308-Stor-File-Storage-Box-White-Blue-4-Carton-New/283508748868?hash=item4202703244:g:UYgAAOSw8j1dMMzO
VIP?077511481215,VIP?Fellowes Mfg Co.?48121,19.99,New,https://www.ebay.com/itm/Fellowes-48121-Standard-Adjustable-Footrest-Graphite-New/283508749351?hash=item4202703427:g:KzQAAOSwKyVdMM~K
VIP?0087547161159,VIP?Universal?1611540,19.99,New,https://www.ebay.com/itm/Universal-UNV16115-File-Folders-1-5-Cut-Asstd-2-Ply-Letter-Manila-New/392310060039?hash=item5b57807407:g:6k4AAOSwvwhdNC4A
VIP?0075289002502,VIP?HOSPECO?HG2500,19.99,New,https://www.ebay.com/itm/HOSPECO-HG1000-250-Pc-Health-Gards-Half-Fold-Toilet-Seat-Covers-White-New/283702848304?hash=item420e01eb30:g:HvYAAOSwc5Jd7AM~
VIP?074319161578,VIP?Pendaflex?16157EE,19.99,New,https://www.ebay.com/itm/Pendaflex-16157EE-Combo-Kit-Hanging-File-Folders-Assorted-12-Sets-Box-New/392575757396?hash=item5b6756ac54:g:y20AAOSwnahc-8a~
VIP?0012502625810,VIP?Brother?TZE-261& TZE261,19.99,New,https://www.ebay.com/itm/Brother-Tze-Std-Adhesive-Laminated-Label-Tape-1-5-Blk-Whte-TZE261-NEW/392342058738?hash=item5b5968b6f2:g:vgwAAOSwPW9dL97G
VIP?048011231624,VIP?Scotch-Brite PROFESSIONAL?2000CC,20.20,New,https://www.ebay.com/itm/Scotch-Brite-PROFESSIONAL-2000CC-Power-Pad-Blue-3-9-10-x-5-1-2-20-Carton-New/392310059365?hash=item5b57807165:g:o4kAAOSwiTNdNBBS
VIP?0086486680219,VIP?Smead?68021 SMD68021& 68021& SMD68021,20.44,New,https://www.ebay.com/itm/Smead-68021-Self-Adhesive-Folder-Dividers-w-Pre-Punched-Slits-Letter-New/283508757753?hash=item42027054f9:g:em0AAOSwz~RdM-Ha
VIP?041594200315,VIP?Dart?6JL,20.48,New,https://www.ebay.com/itm/Dart-6JL-Plastic-Lids-For-6-oz-Hot-Cold-Foam-Cups-Vented-1000-Lids-CT-New/392310053528?hash=item5b57805a98:g:EqkAAOSwiStdMDUs
VIP?0072838310217,VIP?Pilot?PIL31021,20.90,New,https://www.ebay.com/itm/Pilot-31021-12-Pc-G2-0-7mm-Smoke-Barrel-Prem-Retractable-Gel-Pen-Blue-Ink-New/333583029491?hash=item4dab1914f3:g:lXQAAOSwBSFeosT5
VIP?050505715060,VIP?ACCO?A7071506A,20.99,New,https://www.ebay.com/itm/ACCO-71506-100-Pc-1-1-2-in-Prong-Paper-File-Fasteners-Brass-New/392361653985?hash=item5b5a93b6e1:g:IdEAAOSwKQJdQCBl
VIP?077711745407,VIP?Avery?74540,20.99,New,https://www.ebay.com/itm/Avery-74540-3-in-x-4-in-Top-Loading-Pin-Style-Name-Badges-100-Pc-New/392310050430?hash=item5b57804e7e:g:q2oAAOSwUvVdL75E
VIP?096644013520,VIP?Neenah Paper?01352,20.99,New,https://www.ebay.com/itm/Neenah-Paper-01352-Classic-Crest-Writing-Paper-Baronial-Ivory-500-Sheets-New/392310057186?hash=item5b578068e2:g:YXMAAOSwFDBdMeJJ
VIP?129710010236,VIP?Alba?PM2PART BO,20.99,New,https://www.ebay.com/itm/Alba-PM2PARTBO-2-Hook-Cubicle-Garment-Peg-Metallic-Grey-New/392341771775?hash=item5b596455ff:g:XCQAAOSwX65dL598
VIP?079594510301,VIP?General?51030,20.99,New,https://www.ebay.com/itm/Paper-Bags-Sacks-10-Paper-Grocery-Bag-35lb-White-Standard-6-5-16-X-4-3-16-X/392216439837?hash=item5b51ebec1d:g:tykAAOSwok1dL78E
VIP?096644013452,VIP?Neenah Paper?01345,20.99,New,https://www.ebay.com/itm/Neenah-Paper-01345-Classic-Crest-Writing-Paper-Natural-White-500-Sheets-New/283550030758?hash=item4204e61ba6:g:TM4AAOSwNaBdMeIv
VIP?0079946020267,VIP?X-ACTO?2026,21.01,New,https://www.ebay.com/itm/X-ACTO-2026-Bulldog-1-1-4-in-Steel-Magnetic-Clips-Nickel-Plated-18-Box-New/333224781467?hash=item4d95bea69b:g:6MEAAOSw47NdMLpd
VIP?0078787425118,VIP?Esselte?415215RED,21.29,New,https://www.ebay.com/itm/Pendaflex-04152-1-5-RED-Reinforced-Hanging-Folders-1-5-Red-New/283508754755?hash=item4202704943:g:kdAAAOSwiD5dM47W
VIP?0078787110175,VIP?Pendaflex?ESS11017,21.32,New,https://www.ebay.com/itm/Pendaflex-11017-Expanding-Desk-File-Acrylic-Coated-Pressboard-Red-New/283536678337?hash=item42041a5dc1:g:FI4AAOSwW8ZdM44g
VIP?086486102308,VIP?Smead?10230,21.75,New,https://www.ebay.com/itm/Smead-10230-Interior-File-Folders-1-3-Cut-Top-Tab-Letter-Manila-100-Box-New/333224798333?hash=item4d95bee87d:g:LuEAAOSwEuZdM-CX
VIP?076174708028,VIP?Dewalt?DWHT70802,21.99,New,https://www.ebay.com/itm/DEWALT-8-End-Nippers-DWHT70802-New/392345390736?hash=item5b599b8e90:g:P6kAAOSwrSpdMHBW
VIP?034138039649,VIP?Quartet?5001-4MA,21.99,New,https://www.ebay.com/itm/Quartet-50014M-12-Pc-Enduraglide-Chisel-Tip-Dry-Erase-Marker-Red-New/283619078479?hash=item420903b14f:g:KrYAAOSwgWddg4DG
VIP?087547400005,VIP?Universal?M9-40000,21.99,New,https://www.ebay.com/itm/Universal-40000-12-Pc-50-Sheet-Margin-Ruled-Writing-Pad-Legal-Canary-New/392361763051?hash=item5b5a9560eb:g:tuUAAOSw58BdQDFW
VIP?0050505715084,VIP?ACCO?71508,21.99,New,https://www.ebay.com/itm/ACCO-71508-100-Pc-3-in-Prong-Paper-File-Fasteners-Brass-New/333283147261?hash=item4d99393dfd:g:ZbgAAOSwRnNdQXJ~
VIP?0072782052669,VIP?Avery?5266,21.99,New,https://www.ebay.com/itm/Avery-05266-Trueblock-Permanent-File-Folder-Labels-Assorted-750-Pc-New/333224774184?hash=item4d95be8a28:g:szgAAOSwmgVdL74A
VIP?096644065116,VIP?Neenah Paper?06511,21.99,New,https://www.ebay.com/itm/Neenah-Paper-06511-Classic-Laid-Writing-Paper-Avon-White-500-Sheets-New/333224789851?hash=item4d95bec75b:g:FBoAAOSwWz1dMeJh
VIP?078787425064,VIP?Esselte?415215BLA,21.99,New,https://www.ebay.com/itm/Pendaflex-04152-1-5-BLA-Reinforced-Hanging-Folders-1-5-Tab-Letter-Black-New/392310057297?hash=item5b57806951:g:TIkAAOSwdJtdM463
VIP?077925516787,VIP?Rediform?S1657NCL,21.99,New,https://www.ebay.com/itm/Rediform-S1657NCL-Hardcover-Numbered-Money-Receipt-Book-6-7-8-x-2-3-4-New/333224791976?hash=item4d95becfa8:g:K~8AAOSwNYVdM67C
VIP?0078787011199,VIP?Esselte?1119,21.99,New,https://www.ebay.com/itm/Pendaflex-01119-13-Pocket-Foam-Poly-Expanding-Spiral-File-Letter-Blue-New/333428985811?hash=item4da1ea8fd3:g:niYAAOSwPHZdQCwB
VIP?041594869697,VIP?Dart?6PWCR,21.99,New,https://www.ebay.com/itm/Dart-Concorde-Foam-Plate-6-Dia-White-1000-carton-6PWCR-NEW/283340557797?hash=item41f869cde5:g:8nkAAOSw-X9dMDU9
VIP?078787230040,VIP?Pendaflex?23004EE,21.99,New,https://www.ebay.com/itm/Pendaflex-23004EE-Plastic-Magazine-File-Two-Snap-In-Dividers-Black-New/283550048437?hash=item4204e660b5:g:F6EAAOSw9ytdM46B
VIP?087547419076,VIP?Universal?UNV41907,22.07,New,https://www.ebay.com/itm/Universal-UNV41907-Kraft-Clasp-Envelope-Center-Seam-32-lbs-9-x-12-New/283508762171?hash=item420270663b:g:BuIAAOSwOfVdNC-y
VIP?025932748400,VIP?TOPS?74840,22.10,New,https://www.ebay.com/itm/TOPS-74840-12-pk-50-Sheet-Second-Nature-5-x-8-in-Narrow-Ruled-Pads-Canary-New/333583029939?hash=item4dab1916b3:g:S3AAAOSwsrBeosVI
VIP?No EAN: (is it a bug).,VIP?BUNN?20100.0000,22.99,New,https://www.ebay.com/itm/BUNN-TEASYS2-500-Pc-1-5-Gal-Coffee-Tea-Brewer-Dual-Purpose-Urn-Filters-New/333334420845?hash=item4d9c479d6d:g:q6kAAOSwYPFdg2Mz
VIP?072838310200,VIP?Pilot?31020,22.99,New,https://www.ebay.com/itm/Pilot-31020-12-Pc-7mm-G2-Premium-Retractable-Gel-Ink-Pen-Black-New/283619077479?hash=item420903ad67:g:N9EAAOSwFRpdg4As
VIP?749507983736,VIP?Boardwalk?BWK932AEA,22.99,New,https://www.ebay.com/itm/Boardwalk-932AEA-53-in-Angler-Broom-w-Plastic-Bristles-Yellow-New/392741980157?hash=item5b713f07fd:g:er8AAOSwiMtefyse
VIP?0078787004504,VIP?Pendaflex?ESS450,22.99,New,https://www.ebay.com/itm/Pendaflex-450-24-27-in-Steel-Hanging-Folder-Frame-Letter-Legal-New/333281770940?hash=item4d99243dbc:g:3SUAAOSwxM1dQCwQ
VIP?072838353351,VIP?Pilot?35335,22.99,New,https://www.ebay.com/itm/Pilot-35335-12-Pc-5mm-Precise-V5-Precision-Point-Roller-Ball-Pen-Blue-New/283564915689?hash=item4205c93be9:g:3M0AAOSwF0hdQCx~
VIP?073555325027,VIP?Safco?3250BL,22.99,New,https://www.ebay.com/itm/Safco-3250BL-Onyx-6-in-x-5-1-4-in-3-Compartment-Mini-Organizer-Black-New/392361734574?hash=item5b5a94f1ae:g:FnsAAOSwdgtdQC2f
VIP?749507981565,VIP?Boardwalk?BWK926YEA,22.99,New,https://www.ebay.com/itm/Boardwalk-926YEA-55-5-in-Parlor-Broom-w-Yucca-Fiber-Bristles-Natural-Wood-New/392745167939?hash=item5b716fac43:g:H0oAAOSw92hegx-C
VIP?086876032994,VIP?Rubbermaid Commercial?FG611200YEL,22.99,New,https://www.ebay.com/itm/Rubbermaid-Multilingual-Caution-Plastic-Floor-Sign-Yellow-611200YW-New/332787891803?hash=item4d7bb43e5b:g:va4AAOSwLVNdM6YI
VIP?096644065314,VIP?Neenah Paper?06531,22.99,New,https://www.ebay.com/itm/Neenah-Paper-06531-Classic-Laid-Writing-Paper-Natural-White-500-Sheets-New/283536678029?hash=item42041a5c8d:g:rrYAAOSw-HJdMeJn
VIP?095205426250,VIP?Xerox?3R12435,22.99,New,https://www.ebay.com/itm/Xerox-3R12435-Revolution-Digital-Carbonless-Paper-8-1-2-x-11-New/392327748287?hash=item5b588e5abf:g:GJAAAOSw~epdNEKD
VIP?0072782114183,VIP?Avery?AVE11418,22.99,New,https://www.ebay.com/itm/Avery-11418-Print-Apply-Clear-Label-Dividers-5-Color-Tabs-5-Sets-New/333224774116?hash=item4d95be89e4:g:bRUAAOSwNYFdL72c
VIP?0072782204051,VIP?Avery?AVE20405,22.99,New,https://www.ebay.com/itm/Avery-20405-Customizable-Print-On-Dividers-5-Tab-30-Set-New/333224774144?hash=item4d95be8a00:g:HkUAAOSw2bhdL72~
VIP?0079916636023,VIP?Deflecto?63602RT,22.99,New,https://www.ebay.com/itm/Deflecto-63602RT-DocuPocket-3-Pocket-Wall-File-Smoke-New/392310053906?hash=item5b57805c12:g:iWUAAOSwnBpdMIKT
VIP?077511520891,VIP?Fellowes?52089,22.99,New,https://www.ebay.com/itm/Fellowes-52089-Crystals-Presentation-Covers-Clear-100-Pack-New/333224782438?hash=item4d95beaa66:g:8GoAAOSwCcJdMNAG
VIP?051131945739,VIP?Post-it Pop-up Notes?R330-18CP,22.99,New,https://www.ebay.com/itm/Post-it-Pop-up-Notes-R330-18CP-Yellow-Pop-Up-Refill-Cabinet-Pack-18-Pack-New/283508753905?hash=item42027045f1:g:f34AAOSwxGBdMdOZ
VIP?072838324207,VIP?Pilot?31910,22.99,New,https://www.ebay.com/itm/Pilot-31910-Acroball-Pro-Ball-Point-Retractable-Pen-1mm-12-Pc-Black-New/283508755038?hash=item4202704a5e:g:EoAAAOSwk0tdM5JE
VIP?040036243002,VIP?Sealed Air?100272466,22.99,New,https://www.ebay.com/itm/Sealed-Air-100272466-Jiffy-Tuffgard-Self-Seal-Cushioned-Mailer-7-1-4-x-8-New/392310058068?hash=item5b57806c54:g:LswAAOSwJmtdM8zh
VIP?725569004930,VIP?Strathmore?300220,22.99,New,https://www.ebay.com/itm/Strathmore-300-220-25-Cotton-Business-Stationery-8-1-2-x-11-Bright-White-New/392310059080?hash=item5b57807048:g:MdgAAOSwa1hdM~IR
VIP?078628129076,VIP?TREND?T12907,22.99,New,https://www.ebay.com/itm/TREND-T12907-Bookmark-Combo-Packs-Reading-Fun-Variety-Pack-2-2w-x-6h-New/333224799170?hash=item4d95beebc2:g:0ecAAOSwl-ddNA2l
VIP?078787423435,VIP?Pendaflex?4210 1/3 NAV,22.99,New,https://www.ebay.com/itm/Pendaflex-4210-1-3-NAV-Interior-File-Folders-1-3-Cut-Letter-Navy-Blue-New/333428986641?hash=item4da1ea9311:g:A6kAAOSwRJZdM48X
VIP?674785165119,VIP?Iceberg?16511,22.99,New,https://www.ebay.com/itm/Iceberg-16511-Table-Cover-Polyester-Spandex-24-in-x-48-in-Black-New/333390556409?hash=item4d9fa02cf9:g:bmEAAOSwPMJc-afc
VIP?040983639002,VIP?House of Doolittle?639,22.99,New,https://www.ebay.com/itm/House-of-Doolittle-639-100-Recycled-All-Purpose-Vacation-Planning-Board-New/333392747589?hash=item4d9fc19c45:g:DmYAAOSwU85c-8TD
VIP?0012502627036,VIP?Brother?TZE1312PK,22.99,New,https://www.ebay.com/itm/Brother-Tze-Std-Adhesive-Laminated-Label-Tapes-1-2-Blk-Clr-2-pk-TZE1312PK-NEW/392216440627?hash=item5b51ebef33:g:FkoAAOSwlTBdL97B
VIP?0083086263408,VIP?Cardinal?CRD26340,22.99,New,https://www.ebay.com/itm/Cardinal-26340-Xtralife-Clearvue-Non-Stick-Locking-Slant-D-Binder-White-New/333268495980?hash=item4d9859ae6c:g:kOwAAOSw~wtdMCso
VIP?021200993763,VIP?3M?410M,22.99,New,https://www.ebay.com/itm/3M-Double-Coated-Tissue-Tape-1-X-36yds-3-Core-White-410M-NEW/333268835242?hash=item4d985edbaa:g:l4oAAOSwRs1dNBSA
VIP?0087547161227,VIP?Universal?16122,22.99,New,https://www.ebay.com/itm/Universal-UNV16122-File-Folders-1-2-Cut-2-Ply-Top-Tab-Legal-Manila-New/283550136236?hash=item4204e7b7ac:g:xVkAAOSwvFNdNC4P
VIP?025932125911,VIP?TOPS?1259,23.09,New,https://www.ebay.com/itm/TOPS-1259-Time-Card-For-Acroprint-IBM-Lathem-Simplex-Weekly-3-1-2-x-9-New/392310059852?hash=item5b5780734c:g:BH0AAOSwexddNB6Q
VIP?021200474996,VIP?Post-it Notes?654-24VAD-B,23.28,New,https://www.ebay.com/itm/3M-Original-Pads-In-Canary-Yellow-3-X-3-90-Sheet-24-pack-65424VADB-NEW/333017479249?hash=item4d89637851:g:FpwAAOSwPrtdNBf-
VIP?039956110341,VIP?COSCO 2000PLUS?011034,23.63,New,https://www.ebay.com/itm/COSCO-2000PLUS-011034-2-Color-Self-Inking-Word-Dater-received-Blue-Red-New/283508745547?hash=item420270254b:g:7DsAAOSwKQJdMCBS
VIP?0078787425910,VIP?Esselte?ESS42591,23.64,New,https://www.ebay.com/itm/Pendaflex-42591-Ready-Tab-Reinforced-Hanging-Folders-1-5-Tab-Green-New/333224790267?hash=item4d95bec8fb:g:CCYAAOSwtSRc-8Ug
VIP?086486127431,VIP?Smead?12743,23.81,New,https://www.ebay.com/itm/Smead-12743-File-Folders-1-3-Cut-Top-Tab-Letter-Red-100-Box-New/333224798361?hash=item4d95bee899:g:jnYAAOSwU1NdM-Dv
VIP?0086486732741,VIP?Smead?73274,23.87,New,https://www.ebay.com/itm/Smead-73274-5-1-4-in-Exp-File-Pocket-Straight-Letter-Manila-Red-Rope-New/283508757778?hash=item4202705512:g:DAEAAOSwO5JdM-H3
VIP?723783209872,VIP?TimeMist?1047717,23.90,New,https://www.ebay.com/itm/TimeMist-Classic-Metered-Aerosol-Fragrance-Dispenser-White-1047717-NEW/283340578432?hash=item41f86a1e80:g:pSkAAOSwuMxdNB5O
VIP?096644065512,VIP?Neenah Paper?06551,23.99,New,https://www.ebay.com/itm/Neenah-Paper-06551-Classic-Laid-Writing-Paper-Baronial-Ivory-500-Sheets-New/392197572207?hash=item5b50cc066f:g:DAsAAOSwYo5dMeJ2
VIP?088381555333,VIP?Makita?E-01688,23.99,New,https://www.ebay.com/itm/Makita-E-01688-10-Pc-Impact-XPS-6-Pt-Metric-3-8-in-Impact-Socket-Set-New/283827752275?hash=item421573cd53:g:HmgAAOSwme5efIi8
VIP?088381555326,VIP?Makita?E-01672,23.99,New,https://www.ebay.com/itm/Makita-E-01672-10-Pc-Impact-XPS-6-Pt-SAE-3-8-in-Impact-Socket-Set-New/283828696649?hash=item4215823649:g:z0oAAOSwcBlefdoH
VIP?074711299503,VIP?Swingline?S7029950CC,23.99,New,https://www.ebay.com/itm/Swingline-29950-20-Sheet-Cap-Premium-Full-Strip-Hand-Stapler-Dark-Gray-New/283564924403?hash=item4205c95df3:g:kmkAAOSwhNNdQC7u
VIP?000346317831,VIP?Bosch?HCK005,23.99,New,https://www.ebay.com/itm/Bosch-5-Pc-SDS-plus-Bulldog-Rotary-Hammer-Bit-Set-with-Rugged-Case-HCK005-New/391643315309?hash=item5b2fc2bc6d:g:1RQAAOSw2rxdL-8X
VIP?725569004879,VIP?Mohawk?300033,23.99,New,https://www.ebay.com/itm/Strathmore-300-033-25-Cotton-Business-Stationery-Natural-White-New/333256338847?hash=item4d97a02d9f:g:-TEAAOSwkWFdM~IM
VIP?077511723711,VIP?Fellowes Mfg Co.?72371,23.99,New,https://www.ebay.com/itm/Fellowes-72371-7-Section-Wire-Double-Tray-w-File-Sorter-Steel-Black-New/333224782454?hash=item4d95beaa76:g:VrkAAOSw98RdMNBi
VIP?0078787425194,VIP?Esselte?415215ASST2& 415215PIN,23.99,New,https://www.ebay.com/itm/Pendaflex-04152-1-5-PIN-Reinforced-Hanging-Folders-1-5-Tab-Pink-New/333224790237?hash=item4d95bec8dd:g:RmEAAOSwFCddM47L
VIP?012502625711,VIP?Brother?TZE2312PK& TZE-2312PK,23.99,New,https://www.ebay.com/itm/Brother-Tze-Std-Adhesive-Laminated-Label-Tapes-1-2-Blk-Wht-2-pk-TZE2312PK-NEW/283340554649?hash=item41f869c199:g:GDsAAOSweK9dL97G
VIP?025500069272,VIP?Folgers?06927,23.99,New,https://www.ebay.com/itm/Folgers-Coffee-Classic-Roast-Decaffeinated-9-10oz-Vacket-Pack-42-ctn-6927-NEW/333017457243?hash=item4d8963225b:g:o2MAAOSwsgFdMNjC
VIP?025500069319,VIP?Folgers?2550006931,23.99,New,https://www.ebay.com/itm/Folgers-Coffee-Packs-Classic-Roast-Regular-1-05oz-Vacket-Pack-42-ctn-6931-NEW/392216447543?hash=item5b51ec0a37:g:uxIAAOSw78hdMNjK
VIP?0078787230118,VIP?Pendaflex?ESS23011,23.99,New,https://www.ebay.com/itm/Pendaflex-23011-Desktop-File-w-hanging-Folders-Plastic-Blue-New/392342602689?hash=item5b597103c1:g:4tAAAOSw-IldM46N
VIP?086876162516,VIP?Rubbermaid Commercial?FG425400YEL,24.00,New,https://www.ebay.com/itm/Rubbermaid-Over-The-Spill-Medium-Spill-Pads-with-Tablet-25-Pack-4254-NEW/282463786074?hash=item41c427545a:g:n2YAAOSwK0ldNwKS
VIP?095691729477,VIP?Ridgid?72947,24.24,New,https://www.ebay.com/itm/Ridgid-VF4000-1-Layer-Pleated-Paper-Filter-72947-NEW/333381264962?hash=item4d9f126642:g:cecAAOSw7kxdM7rD
VIP?077511524547,VIP?Fellowes Mfg Co.?52454,24.28,New,https://www.ebay.com/itm/Fellowes-Laminating-Pouches-With-Uv-Protection-3mil-11-1-2x9-100-pk-52454-NEW/392216447357?hash=item5b51ec097d:g:NJ0AAOSw3ZhdMNAj
VIP?0078787425415,VIP?Esselte?415215BUR,24.37,New,https://www.ebay.com/itm/Pendaflex-04152-1-5-BUR-Reinforced-Hanging-Folders-1-5-Letter-Burgundy-New/333224790236?hash=item4d95bec8dc:g:KLYAAOSw94ddM47B
VIP?725569004862,VIP?Mohawk?300029& 205799085,24.38,New,https://www.ebay.com/itm/Strathmore-300-029-25-Cotton-Business-Stationery-24lb-8-1-2-x-11-Ivory-New/333256338845?hash=item4d97a02d9d:g:H1IAAOSwIKZdM~H9
VIP?083514824300,VIP?Southworth?404C,24.47,New,https://www.ebay.com/itm/Southworth-404C-25-Cotton-Business-Paper-24lb-95-Bright-8-1-2-x-11-New/333224798696?hash=item4d95bee9e8:g:pVYAAOSwBVpdM-9h
VIP?0078787023109,VIP?Esselte?1521/3ORA& 15213ORA,24.49,New,https://www.ebay.com/itm/Pendaflex-152-1-3-ORA-Colored-File-Folders-Orange-Light-Orange-100-Box-New/283508754706?hash=item4202704912:g:cdIAAOSwmd1dM45J
VIP?086876146929,VIP?Rubbermaid Commercial?FGH24600BL00,24.53,New,https://www.ebay.com/itm/Rubbermaid-Commercial-FGH24600BL00-Gripper-Fiberglass-Mop-Handle-60-in-New/333224791891?hash=item4d95becf53:g:X0AAAOSw3vNdM6s~
VIP?041594220375,VIP?Dart?80HT3R,24.67,New,https://www.ebay.com/itm/Dart-Carryout-Food-Container-Foam-3-Comp-White-8x7-1-2x2-3-10-200-ctn-80HT3R-NEW/283182062466?hash=item41eef75b82:g:ZqUAAOSwVLZdMDVh
VIP?0087547141519,VIP?Universal?14151,24.72,New,https://www.ebay.com/itm/Universal-UNV14151-1-in-Box-Bottom-Pressboard-Hanging-Folder-Legal-Green-New/392310059934?hash=item5b5780739e:g:p-MAAOSw7CBdNC0S
VIP?045242538195,VIP?Milwaukee?49-16-2723,24.96,New,https://www.ebay.com/itm/Milwaukee-49-16-2723-10-in-Saw-Chain-New/333565823512?hash=item4daa128a18:g:ZEsAAOSwnBpdRBlj
VIP?045242530298,VIP?Milwaukee?48-39-0601,24.97,New,https://www.ebay.com/itm/Milwaukee-48-39-0601-44-7-8-in-8-10-TPI-Metal-Bandsaw-Blades-3-Pack-New/283427287811?hash=item41fd953303:g:KX8AAOSwyjNdMZSs
VIP?045242536429,VIP?Milwaukee?48-39-0619,24.97,New,https://www.ebay.com/itm/Milwaukee-48-39-0619-35-3-8-in-12-14-TPI-Metal-Bandsaw-Blades-3-Pack-New/333381225269?hash=item4d9f11cb35:g:-0YAAOSw~fpdMZTN
VIP?095691331250,VIP?Ridgid?33125,24.98,New,https://www.ebay.com/itm/Ridgid-F229-Cutter-Wheel-for-Ductile-Iron-Steel-33125-NEW/333429003251?hash=item4da1ead3f3:g:EygAAOSwqx1dM7cK
VIP?045242526383,VIP?Milwaukee?48-22-8830,24.99,New,https://www.ebay.com/itm/Milwaukee-48-22-8830-5-lbs-Wrist-Lanyard-New/333578273710?hash=item4daad083ae:g:sL0AAOSwGfVemtsQ
VIP?749507978282,VIP?Boardwalk?BWKSOUPHWPPWH,24.99,New,https://www.ebay.com/itm/Boardwalk-Polypropylene-Cutlery-Soup-Spoon-New/333602670685?hash=item4dac44c85d:g:i0wAAOSwYpVew7xI
VIP?045242002276,VIP?Milwaukee?48-22-8822,24.99,New,https://www.ebay.com/itm/Milwaukee-48-22-8822-3-Pc-5-lbs-Quick-Connect-Accessory-S-New/333485341847?hash=item4da5467c97:g:TAMAAOSwhqFeJFFY
VIP?045242505692,VIP?Milwaukee?48-22-8823,24.99,New,https://www.ebay.com/itm/Milwaukee-48-22-8823-3-Pc-10-lbs-Quick-Connect-Accessory-New/392647744646?hash=item5b6ba11c86:g:Ap8AAOSwTm1eJtwH
